OTU;abundance;amplicon;length;chimera;spread;identity;taxonomy;L072;L177;L187;L028;L052;L062;L067;L116;L156;L109;L154;L166;L008;L018;L034;L046;L106;L120;L016;L039;L075;L081;L165;L176;L188;L199;L053;L060;L076;L105;L157;L203;L013;L015;L027;L164;L167;L043;L108;L121;L178;L194;L196;L010;L088;L098;L118;L185;L007;L063;L136;L056;L182;L197;L069;L143;L091;L100;L110;L004;L163;L202
69;35239;e5bd0cd7291e18d66bb690d4d6839bd70ee73308;377;N;134;97.9;HM446472.1.1652 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Cantharellales|Ceratobasidiaceae|Rhizoctonia|uncultured_Thanatephorus;0.131532825743428;0.00248501681040784;0.00320034136974611;0;0;0;0;0;0;0.0105553911413633;0.00440163306966063;0;0;0;0;0.644425862620201;0.00222476481057717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0120876869493956;0;0;0;0;0.00235281342189564;0;0.0078825612612098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00551432480616941
70;35120;6078f953384a64b9dad089131d5e5a06caa65e1a;377;N;75;99.7;EU179936.1.1612 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Ascomycota|Taphrinomycotina|Archaeorhizomycetes|Archaeorhizomycetales|Archaeorhizomycetaceae|Archaeorhizomyces|uncultured_Archaeorhizomycetes;0.00186754776612556;0.144788773571115;0;0.0206193008204413;0.00223048327137546;0.00679290931931326;0;0.00344793124125525;0.00168718530039807;0;0.00114825210512886;0;0.00211777729646476;0;0.0868026987000164;0;0;0.305507202502586;0.00768716577540107;0.301556200308979;0.00212788594531333;0;0;0.00869565217391304;0;0;0;0.0243238758918201;0.00333526682134571;0.0156727949292044;0.146708801183352;0.00125258948788361;0.00381679389312977;0;0.0116477645925472;0;0.0355689176688252;0;0;0;0;0.00376714762954012;0;0;0.0059887869520897;0;0;0.00189035916824197;0.00465657741559953;0;0;0;0;0;0;0;0.00602221991485827;0;0;0;0.00163245563650654;0
71;34552;21a8cb004a482a1f811b2979813b1b997cda34b9;376;N;59;99.5;KC670909.1.1809 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Corticiales|Corticiaceae|Hyphodontia|uncultured_fungus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.870450751252087;0;0;0;0;0;0;0;0;0;0;0;0
65;34185;eb5a7c881ef89b64f3613293f8751c540b2a6fa5;378;N;101;99.7;MG829370.1.1654 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Mucoromycota|Glomeromycotina|Glomeromycetes|Glomerales|Glomeraceae|Rhizophagus|Glomeromycotina_sp.;0;0;0;0.0257199913384501;0.0081528009229586;0;0;0.0221617029782131;0.00110721535338623;0.00162770050310743;0;0;0.0562895579139894;0;0;0;0.128718535469108;0.0223264966321047;0;0.129620558423452;0.207823527325602;0.0232933850311362;0.137059102295038;0.0605217391304348;0;0.00288805551963447;0;0.0546540567446491;0.0546935421500387;0.00570779855570622;0.0442412425200027;0.00197523726935492;0.00381679389312977;0;0;0;0;0.00633166407644045;0;0.00829508378034618;0;0;0;0;0;0;0;0.0151228733459357;0.00407450523864959;0;0;0.00178076407629748;0.00514122087726149;0.00216328594706973;0.0187411263606247;0.00851022910306032;0;0.00632746249184605;0.00201503907209908;0.00402927694809996;0.0136037969708879;0.0946556656577802
64;33433;074d7f718b056b52191e0e5ef6bb967ac2f6aa20;378;N;17;99.7;JF414211.1.1608 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Mucoromycota|Mucoromycotina|Incertae_Sedis|Endogonales|Endogonaceae|Endogone|Mucoromycotina_sp._MIB_8448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00863408737696426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
74;33350;6ecf2bc8826a0430f5c5bacef3fd13cf8d1e25c1;378;N;120;99.7;MG829459.1.1651 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Mucoromycota|Glomeromycotina|Glomeromycetes|Glomerales|uncultured|Glomeromycotina_sp.;0;0.00241192808068996;0;0.0457137357746072;0.0345083963594411;0.00207044153910576;0.00301819795827785;0.0408255046971817;0.00582606174043709;0.00256486139883595;0.00216892064302118;0;0.00312853464250475;0.0025424229882339;0.00222149086720421;0;0.0366132723112128;0.019021670576957;0.00774793388429752;0.114849843626361;0.00283718126041777;0.00540477029726237;0.0234242773001151;0.0928695652173913;0.00233880827087652;0.0045260571576361;0.00951692022515089;0.0450306952049112;0.0359145398298531;0.119611491280628;0.138102602030525;0.0142120730356024;0.0360860513532269;0.0174827562657925;0.0597276349783247;0.0107044198895028;0.0091581868640148;0.00431704368848213;0.00104971675746113;0.0185256871094398;0.00645456103272977;0.00149264340038382;0;0.00185563184264242;0.0140163098878695;0.00216763005780347;0;0;0.0151338766006985;0.00158597662771285;0.0097102303297379;0.0088671035964091;0.0478111848670224;0;0.0211547562707052;0;0.028657460284498;0.0130463144161774;0.00496387673858554;0;0.00323468061307778;0
78;29770;29eae40d27663470c896b99c3860b4ef6b3819c8;377;N;121;98.4;KC671421.1.1807 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Auriculariales|Exidiaceae|uncultured_fungus;0.00295934492170665;0;0;0;0;0;0;0;0;0.00187432179145704;0.00229650421025772;0;0;0;0;0.00105752440913898;0.0013348588863463;0.0175080097883398;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00853590647615513;0;0;0;0.0025992438563327;0;0;0;0;0.466592910755347;0;0;0;0;0.00293542074363992;0;0.05578145793287;0.00668097584570271;0.00236328205978689
83;28581;89f6d268d6ac885fafb2da4107e087ee18126cbc;377;N;61;92.8;KU672728.1.1708 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Chytridiomycota|Incertae_Sedis|Chytridiomycetes|Incertae_Sedis|Synchytriaceae|Synchytrium|Synchytrium_microbalum;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00656077348066298;0;0;0.0484136607966988;0;0.292111726737876;0.200369606937238;0.0136669286525194;0;0;0;0.00146771037181996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61;27184;1c3fa3d8a20bb3fb41cdbf92bef3047752c354a3;378;N;188;100;DQ440635.1.1804 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Galerina|Galerina_marginata;0;0;0;0;0.00235867196513268;0;0;0;0;0.00419256190194338;0.00184996172492983;0;0;0;0.00189238110909988;0;0;0;0.00464876033057851;0;0.00141859063020889;0;0;0.00208695652173913;0;0;0.0102402965843073;0;0;0;0;0;0;0;0.00363445286158427;0.0127762430939227;0;0;0;0.00403694077310181;0;0;0.00283818007160947;0;0;0.00108381502890173;0;0;0.00232828870779977;0;0;0.00258853334802005;0;0;0;0;0.0250233620600145;0.0523157208088715;0;0;0.00574382538770821;0.0753762593805713
85;26856;16f3e51b0d547de2f9c0725f4e4cbfdbd6da4895;377;N;184;98.7;LT603005.1.2285 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Hyphoderma_orphanellum;0.00264329837667002;0;0;0;0;0;0;0;0;0;0.0051033426894616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.016650373687364;0;0.0035650623885918;0;0;0;0;0;0;0;0;0;0;0;0.00259788457969939;0;0;0;0;0;0;0;0;0;0.00272517840085408;0;0;0;0.00776255707762557;0;0;0.00114876507754164;0
93;25003;e59b8682f6a3820ccf534e4e9f539040d6e41f3d;377;N;52;98.7;AB556931.1.1721 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Mucoromycota|Glomeromycotina|Glomeromycetes|Glomerales|uncultured|uncultured_Glomus;0;0;0;0.00156389096071025;0.00174336623509806;0.00181454427022752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00179179884854894;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00135852104789705;0;0;0.0115002366303833;0;0;0;0;0;0;0
81;22334;980a7d26a6350521d02a4d5418fa004af09a83ed;378;N;49;99.7;DQ444856.1.1794 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Tricholomataceae|Hydropus|Hydropus_marginellus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0054735735867233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
97;21728;c4865e3ffc36c17ada9c0524b0f3192c8dd23dd2;377;N;58;97.3;KF993708.1.1762 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Ascomycota|Taphrinomycotina|Archaeorhizomycetes|Archaeorhizomycetales|Archaeorhizomycetaceae|Archaeorhizomyces|Archaeorhizomyces_borealis;0;0;0;0.0019247888747203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00138121546961326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00160938635655695;0;0;0;0;0
95;21266;f7464556c1411ed5c1515c90bb709338e6b7c1ed;377;N;73;96.6;GU568151.1.1558 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|uncultured|uncultured_fungus;0;0;0;0;0;0;0.00432016570498594;0;0;0;0;0;0;0;0;0;0.0287312484108823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.108789182544561;0;0;0;0;0.165131305087507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
104;20204;788770a79a16aa67af812cbc55a196f8325a829a;377;N;99;96.6;GU568151.1.1558 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|uncultured|uncultured_fungus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00434491978609626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00156372165754496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00136773621174035;0;0
108;19040;0acb28f0525082c4eaabd93e4c59244258d27011;377;N;70;98.9;AF334916.1.1779 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Henningsomyces|Henningsomyces_candidus;0;0.00168104078351118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00826341215357234;0.00131183935013497;0;0.0583669316854441;0.00276625172890733;0;0.0409924852752014;0;0;0;0;0;0.00321442382057231;0;0.00494184091978753;0.103964927494339;0.0586398334489938;0;0;0;0.00180388529139685;0;0.0930447215535808;0;0.125378420060547;0;0;0;0;0;0;0;0;0;0.0111962286387743;0;0;0;0;0;0;0.196151337247228;0;0;0;0
110;18456;bb6f505c28eeff95846f76566f4c285a63016d3f;378;N;103;92.9;DQ898739.1.1774 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Cantharellales|Botryobasidiaceae|Botryobasidium|Botryobasidium_obtusisporum;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0192601067887109;0.0668785791770731;0;0;0;0;0;0;0;0;0;0;0;0.00129292674466274;0;0;0.00902151283830673;0;0.00345929850680913;0.00138121546961326;0.259620721554117;0;0;0;0.0244473639115782;0.00163479991470609;0;0;0;0.00144508670520231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
107;17976;ffc9d1a91d3bd5ee166a2aa9326585710d125746;377;N;64;97.6;KC671421.1.1807 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Auriculariales|Exidiaceae|uncultured_fungus;0;0;0;0;0;0;0;0;0;0.104863371806254;0.00395509058433274;0;0;0;0;0;0.00813628273582507;0;0;0;0;0;0;0;0.00143517780258332;0;0;0;0;0.00122985714736211;0;0;0;0;0;0;0;0;0;0;0;0.00156372165754496;0.00283818007160947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125;15340;e4769ab2638990e683de6d9f33c1f0fd02cad147;378;N;92;98.1;AY916681.1.1768 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Marasmiaceae|Chaetocalathus|Chaetocalathus_liliputianus;0;0;0;0;0;0;0;0;0;0.00932228469961527;0.00369992344985966;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00279997268319333;0;0;0;0;0;0;0;0;0;0.00111337910558545;0;0.00289017341040462;0;0;0.00232828870779977;0;0;0;0;0;0;0;0;0;0;0;0;0.00630208549276504
118;14835;6ce29bffdddf16eec4e2af3994a4910e161540ac;377;N;63;96.6;DQ831026.1.1793 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Pseudohydnum_gelatinosum;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00300484873318309;0;0.00138121546961326;0;0;0.0011402095813802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134;14297;f3a2fe54ba4f74ca95867d6aa1490ae56d1b999a;378;N;40;97.4;DQ435812.1.1783 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Tricholomataceae|Cheimonophyllum|Cheimonophyllum_candidissimum;0.00304553943398937;0;0;0;0.00333290603768748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0156799259944496;0;0;0;0;0;0;0.00315457413249211;0;0;0;0;0.0360884749708964;0.00217028380634391;0.00627706182265379;0.0162471773971471;0.00481582715085253;0.290161263134236;0;0;0;0;0;0;0.0419601559902053;0.00497533065218293
137;13707;7c335580212b5e802ec3caf74f072ef27cdf7717;378;N;22;92.6;KF993708.1.1762 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Ascomycota|Taphrinomycotina|Archaeorhizomycetes|Archaeorhizomycetales|Archaeorhizomycetaceae|Archaeorhizomyces|Archaeorhizomyces_borealis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00255976398108378;0;0;0;0;0;0;0;0;0
140;13223;7c65af445ce489db014c87276ded2382840e7ca4;377;N;17;93.9;KF993708.1.1762 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Ascomycota|Taphrinomycotina|Archaeorhizomycetes|Archaeorhizomycetales|Archaeorhizomycetaceae|Archaeorhizomyces|Archaeorhizomyces_borealis;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00727251226866907;0;0;0;0;0;0;0;0;0;0;0;0;0.254831928024052;0;0;0.0532622749203746;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
143;12860;0b65e9ec6e42644dc2f9aff6f395de2979ebab35;384;N;176;97.7;EF023231.1.1790 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|uncultured|uncultured_Boletaceae;0;0;0;0;0.00251249839764133;0;0;0;0;0;0;0;0;0;0;0;0;0.00161457150785842;0;0;0;0;0;0.0382608695652174;0;0;0.00146935822953636;0;0;0;0.00161366234115511;0;0;0;0.00328414415203398;0.00656077348066298;0;0.00679214873654521;0;0.0174473262179948;0.00182784029245445;0;0.00523971705527901;0;0;0;0;0.0082703213610586;0;0;0;0;0;0;0;0;0;0;0;0;0.00139061035702409;0
141;12537;1104574dee754d1eea81045bdd7b6e88a6cdff25;377;N;35;96.8;GU568151.1.1558 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|uncultured|uncultured_fungus;0;0;0;0;0;0;0.00159786950732357;0;0;0;0;0;0;0;0;0;0.0064836003051106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0367411049648296;0;0;0;0;0.099885979041862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
150;11910;c75946138ff5848e0b14a30b1987b1d4a3e869bf;378;N;48;99.7;MG829581.1.1654 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Mucoromycota|Glomeromycotina|Glomeromycetes|Glomerales|Glomeraceae|Rhizophagus|Glomeromycotina_sp.;0;0;0;0.00502851093520679;0;0;0;0.00354787127723366;0;0;0;0;0;0;0;0;0;0.00655919675067484;0;0.0217415878518407;0.00574529205234599;0.0272588414992363;0.030668201205064;0.00417391304347826;0;0.0322427690848743;0;0;0;0.00403645422723976;0.00336179654407315;0.00120441296911885;0;0;0;0;0;0;0;0.00290327932312116;0;0;0;0;0;0;0;0;0.00232828870779977;0;0;0.0117493712250555;0.00310208685843204;0;0.110246095598675;0;0;0.00221787345075016;0;0;0;0
156;11753;593360268907aab478de007df80f1ee28daf058d;376;N;113;95.8;EF023520.1.1793 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|uncultured_Tremellaceae;0;0;0;0;0;0;0;0.00122426544073556;0;0;0;0;0;0;0;0;0.0034324942791762;0.00209389742425389;0;0;0;0;0;0;0;0;0;0;0.024096094354215;0.00681151650846709;0.00137833658306999;0;0;0.00122925629993854;0;0;0;0.00224486271801071;0;0.0223137753691312;0;0;0;0;0;0;0;0;0.00291036088474971;0;0;0;0;0;0;0;0;0;0;0;0.0101575017382629;0.00169990463949583
158;11660;93131274a4f4388db6dcae870c0c8fa5a677156c;378;N;65;99.2;AY916732.1.1779 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Marasmiaceae|Marasmius|Marasmius_sp._MCA1506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.198224342736283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0263705759888966;0;0.0019266979025266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
159;11583;5a10f3ac8ccb22e2af0716b9966b878dfd1ae138;377;N;86;98.4;JQ689450.1.1667 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|uncultured|uncultured_Basidiomycota;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00567398331713272;0;0;0;0;0;0;0;0;0.00103591160220994;0;0;0;0;0;0;0.00733560387739062;0;0;0;0;0;0;0;0;0.00269868370325494;0;0;0.00764316138192144;0;0;0;0;0;0;0
160;11018;c8ba167a8b8555b7452c002f8dff540f66dca660;379;N;66;94.5;KF993708.1.1762 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Ascomycota|Taphrinomycotina|Archaeorhizomycetes|Archaeorhizomycetales|Archaeorhizomycetaceae|Archaeorhizomyces|Archaeorhizomyces_borealis;0.0329837667001868;0.0197339570238269;0;0;0;0.00216349509142511;0;0;0.00598423536234941;0;0;0.00117308307561054;0.0605732438091113;0;0;0;0;0.0244708494159792;0;0;0;0;0;0;0;0;0;0.00169238427078148;0;0;0.00870705304914947;0;0.0624566273421235;0;0;0;0;0;0.051200839773406;0;0;0.0176984860331225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00107798830797297
165;10803;9827b6712d2c496831f7cfa06c2810ed08296cb6;378;N;37;97.6;AF426951.1.1785 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Cyphellaceae|Halocyphina|Halocyphina_villosa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00443590122726601;0;0
169;10577;636f5a62f198832406c74a1753875934695139de;378;N;37;95.8;MG829320.1.1657 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Mucoromycota|Glomeromycotina|Glomeromycetes|Glomerales|Glomeraceae|Rhizophagus|Glomeromycotina_sp.;0;0;0;0.00976830353920554;0.027483655941546;0;0;0.0289576254247452;0;0;0;0;0.00548696844993141;0.00869153905279962;0.00197465854862597;0;0;0;0;0.0178605071781152;0;0.0424450710844789;0.00138785457992011;0;0;0.0125436441225915;0;0;0;0;0.0138842197270221;0;0;0;0;0;0;0.00218730213549761;0;0.0036221865840845;0;0;0;0;0;0;0;0;0;0;0.0030488585995747;0.00156046336582769;0;0;0.0192853762423095;0;0.00513965320319801;0;0.00294883766648646;0;0;0
176;9994;a57168c93bdfa0458608e945c2a3d2cf50274986;379;N;68;89.5;JF836020.1.1802 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Ascomycota|Taphrinomycotina|Archaeorhizomycetes|Archaeorhizomycetales|Archaeorhizomycetaceae|Archaeorhizomyces|Archaeorhizomyces_finlayi;0;0.00270428299956147;0;0;0;0;0.0139073827489274;0;0.00608968444362428;0;0;0.00234616615122107;0.0170144153250066;0;0.00175525204322308;0;0;0;0;0.00105505105693508;0;0;0;0;0.00138202306915431;0;0.00757284625991817;0;0;0;0;0;0.00728660652324774;0.00587311343303968;0;0.00863259668508287;0;0;0.00202703925578702;0.00176961787314052;0.0039412806306049;0.00625488663017983;0.0393852065321806;0;0;0.00180635838150289;0;0;0.00349243306169965;0;0;0;0.103692134148987;0;0.00168007572172267;0;0;0;0;0;0;0
175;9730;f3ee216ed576df03ec43f7ef6c86a6490a1537e1;377;N;55;97.6;HQ427477.1.1748 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Cantharellales|Ceratobasidiaceae|uncultured_eukaryote;0;0;0;0;0.0016408152800923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00457254580429504;0;0;0;0;0.00113850330603845;0;0.00402405180388529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00783839973029162;0;0.100295694401039;0;0;0;0.0311622061215437;0.0206475407358143;0.0116091048550935
194;8400;501ff3c823d4f9cb74967fc8311ab75065c12f54;378;N;84;96.6;MG829384.1.1654 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Mucoromycota|Glomeromycotina|Glomeromycetes|Glomerales|Glomeraceae|Glomus|Glomeromycotina_sp.;0;0;0;0;0;0;0;0;0;0;0;0;0.0124660072678266;0;0;0;0;0.0014632054289967;0;0;0;0;0;0;0;0;0;0.00172556827609092;0.00118426140757927;0;0;0;0.00138792505204719;0.00361947688315236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
195;7994;09a6a7a294a2a2c134b360ed8a920d6cda909f89;378;N;89;96.8;AY445118.1.1766 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Marasmiaceae|Campanella|Campanella_subdendrophora;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00172651933701657;0;0;0;0;0;0;0;0.00185563184264242;0;0.00108381502890173;0;0;0.010477299185099;0;0;0;0;0;0;0;0;0.00743639921722113;0;0;0;0.0140138480036486
208;7458;cfc8e6f5765f6522edaeca4579b5c57a169ccc5c;378;N;67;96.3;KU058578.1.1728 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Pseudoomphalina|Pseudoomphalina_kalchbrenneri;0;0;0;0;0;0;0;0;0;0;0;0;0.0144875219599066;0.0062673682965766;0;0;0;0;0;0.00527525528467538;0.0087952619072951;0;0.0157403019429964;0.0535652173913043;0;0;0.0293419535682799;0.0142359382777501;0;0.0543659928731355;0.0128084448329187;0;0;0;0.0117791303586285;0;0;0;0;0;0;0;0;0;0;0.00144508670520231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
214;7242;a02af48dd299a1d3b98324e7e2a3badc7b034b36;378;N;132;97.4;EF023520.1.1793 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|uncultured_Tremellaceae;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00188496030159365;0.0184092686047338;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00278866264394067;0;0;0;0;0;0
197;7106;22f68ad7ee7d6acb432e571edd6b4c03416f521d;377;N;83;98.1;KF993708.1.1762 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Ascomycota|Taphrinomycotina|Archaeorhizomycetes|Archaeorhizomycetales|Archaeorhizomycetaceae|Archaeorhizomyces|Archaeorhizomyces_borealis;0;0;0;0.0456656160527392;0.0043840533264966;0;0;0.0053717769338397;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00187992010339561;0;0;0;0.0153023837234364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0030488585995747;0.0266747443593839;0;0;0;0;0.0241927110372755;0;0;0;0;0
